timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672122592431,1117,Authorisation User,200,OK,Thread Group 1-2,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1116,0,614
1672122592440,1180,Authorisation User,200,OK,Thread Group 1-3,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1180,0,605
1672122592431,1189,Authorisation User,200,OK,Thread Group 1-1,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1189,0,614
1672122592609,1230,Authorisation User,200,OK,Thread Group 1-13,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1230,0,436
1672122593042,797,Authorisation User,200,OK,Thread Group 1-4,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,797,0,238
1672122593275,797,Authorisation User,200,OK,Thread Group 1-7,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,796,0,264
1672122593611,728,Authorisation User,200,OK,Thread Group 1-9,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,728,0,228
1672122593843,717,Get user,200,OK,Thread Group 1-13,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48981,717,0,0
1672122593611,949,Get an other user,404,Not Found,Thread Group 1-2,text,false,,1011,1102,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,949,0,0
1672122594567,490,Authorisation User,200,OK,Thread Group 1-13,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,490,0,0
1672122594076,1114,Get user,200,OK,Thread Group 1-7,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48975,1114,0,0
1672122594342,968,Get an other user,404,Not Found,Thread Group 1-9,text,false,,1011,1102,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,968,0,0
1672122594867,443,Get Token,200,OK,Thread Group 1-16,text,true,,939,358,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,443,0,190
1672122594867,723,Authorisation User,200,OK,Thread Group 1-15,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,723,0,189
1672122595313,527,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,527,0,0
1672122595061,939,Get user,200,OK,Thread Group 1-13,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48975,939,0,0
1672122595593,516,Authorisation User,200,OK,Thread Group 1-15,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,516,0,0
1672122596005,237,Get Token,200,OK,Thread Group 1-13,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,237,0,0
1672122595844,503,Get Token,200,OK,Thread Group 1-6,text,true,,939,358,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,503,0,264
1672122595843,956,Get user,200,OK,Thread Group 1-9,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,956,0,0
1672122596246,996,New user,201,Created,Thread Group 1-13,text,true,,1129,1249,20,20,http://test-api.d6.dev.devcaz.com/v2/players,996,0,0
1672122596802,478,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,478,0,0
1672122596629,652,Authorisation User,200,OK,Thread Group 1-11,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,652,0,184
1672122596629,930,Get user,200,OK,Thread Group 1-3,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48971,930,0,0
1672122597245,464,Authorisation User,200,OK,Thread Group 1-13,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,464,0,0
1672122597246,639,Authorisation User,200,OK,Thread Group 1-5,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,639,0,182
1672122597563,446,Authorisation User,200,OK,Thread Group 1-3,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,446,0,0
1672122597888,643,Authorisation User,200,OK,Thread Group 1-5,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,642,0,0
1672122598012,772,Get an other user,404,Not Found,Thread Group 1-3,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,772,0,0
1672122597712,1072,Get user,200,OK,Thread Group 1-13,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,1072,0,0
1672122598787,604,Authorisation User,200,OK,Thread Group 1-3,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,604,0,0
1672122598527,864,Authorisation User,200,OK,Thread Group 1-19,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,864,0,256
1672122598527,1042,New user,201,Created,Thread Group 1-16,text,true,,1200,1032,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1042,0,0
1672122599214,506,Authorisation User,200,OK,Thread Group 1-15,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,506,0,0
1672122599215,701,Authorisation User,200,OK,Thread Group 1-10,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,701,0,220
1672122599572,538,Authorisation User,200,OK,Thread Group 1-16,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,538,0,0
1672122599722,962,Get user,200,OK,Thread Group 1-15,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48981,962,0,0
1672122599919,800,Get user,200,OK,Thread Group 1-10,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,800,0,0
1672122600687,553,Authorisation User,200,OK,Thread Group 1-15,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,553,0,0
1672122600117,1238,Get user,200,OK,Thread Group 1-16,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48970,1238,0,0
1672122601245,858,Authorisation User,200,OK,Thread Group 1-18,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,857,0,182
1672122601539,1235,Authorisation User,200,OK,Thread Group 1-20,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1235,0,184
1672122600494,2843,Get user,200,OK,Thread Group 1-11,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48979,2843,0,0
1672122600494,3066,Get user,200,OK,Thread Group 1-9,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,3066,0,0
1672122601989,1870,Authorisation User,200,OK,Thread Group 1-8,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1870,0,250
1672122601243,3277,Get an other user,404,Not Found,Thread Group 1-15,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,3277,0,0
1672122602777,1750,Get user,200,OK,Thread Group 1-3,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48971,1750,0,0
1672122602105,2474,Get user,200,OK,Thread Group 1-18,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,2474,0,0
1672122602777,1847,Get user,200,OK,Thread Group 1-20,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48974,1847,0,0
1672122602777,1928,New user,201,Created,Thread Group 1-6,text,true,,1203,1043,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1928,0,0
1672122603330,1399,Authorisation User,200,OK,Thread Group 1-14,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1399,0,229
1672122603330,1581,Authorisation User,200,OK,Thread Group 1-12,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1581,0,229
1672122604523,388,Get Token,200,OK,Thread Group 1-15,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,388,0,0
1672122603861,1050,Authorisation User,200,OK,Thread Group 1-10,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1050,0,0
1672122603562,1349,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1349,0,0
1672122601989,3306,Get an other user,404,Not Found,Thread Group 1-13,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,3306,0,0
1672122604626,670,Authorisation User,200,OK,Thread Group 1-20,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,669,0,0
1672122603861,1545,Get user,200,OK,Thread Group 1-8,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,1545,0,0
1672122604524,1081,Get user,200,OK,Thread Group 1-5,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48970,1081,0,0
1672122605140,667,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,667,0,0
1672122604523,1438,Get an other user,404,Not Found,Thread Group 1-16,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1438,0,0
1672122605408,553,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,553,0,0
1672122604913,1048,Get an other user,404,Not Found,Thread Group 1-12,text,false,,1011,1102,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1048,0,0
1672122605609,551,Authorisation User,200,OK,Thread Group 1-5,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,551,0,0
1672122605298,1051,Get an other user,404,Not Found,Thread Group 1-20,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1051,0,0
1672122606352,277,Get Token,200,OK,Thread Group 1-20,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,277,0,0
1672122605810,1050,Get an other user,404,Not Found,Thread Group 1-2,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1050,0,0
1672122606632,618,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,617,0,0
1672122606163,1087,Get user,200,OK,Thread Group 1-5,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48969,1087,0,0
1672122606863,519,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,519,0,0
1672122606632,1093,New user,201,Created,Thread Group 1-20,text,true,,1129,1249,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1093,0,0
1672122607252,486,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,486,0,0
1672122607252,948,Get user,200,OK,Thread Group 1-6,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48974,948,0,0
1672122607721,533,Authorisation User,200,OK,Thread Group 1-11,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,533,0,0
1672122607721,1216,New user,201,Created,Thread Group 1-15,text,true,,1135,1263,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1216,0,0
1672122608112,825,Authorisation User,200,OK,Thread Group 1-17,text,true,,2456,384,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,824,0,234
1672122608625,562,Authorisation User,200,OK,Thread Group 1-12,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,562,0,0
1672122608625,562,Authorisation User,200,OK,Thread Group 1-3,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,562,0,0
1672122608202,1190,Get an other user,404,Not Found,Thread Group 1-6,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1190,0,0
1672122608939,557,Authorisation User,200,OK,Thread Group 1-15,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,556,0,0
1672122609189,561,Authorisation User,200,OK,Thread Group 1-12,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,561,0,0
1672122609394,526,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,526,0,0
1672122609499,973,Get user,200,OK,Thread Group 1-15,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,973,0,0
1672122609752,732,Get an other user,404,Not Found,Thread Group 1-12,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,732,0,0
1672122609922,1005,Get user,200,OK,Thread Group 1-6,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,1005,0,0
1672122610468,564,Authorisation User,200,OK,Thread Group 1-5,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,564,0,0
1672122610468,564,Authorisation User,200,OK,Thread Group 1-13,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,564,0,0
1672122610468,1063,Get user,200,OK,Thread Group 1-2,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48973,1063,0,0
1672122610929,602,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,602,0,0
1672122610929,1024,Get user,200,OK,Thread Group 1-9,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,1024,0,0
1672122611034,1128,Get user,200,OK,Thread Group 1-5,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48974,1128,0,0
1672122611533,1005,Get user,200,OK,Thread Group 1-11,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48974,1005,0,0
1672122611533,1079,Get an other user,404,Not Found,Thread Group 1-6,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1078,0,0
1672122612164,619,Authorisation User,200,OK,Thread Group 1-5,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,618,0,0
1672122612541,256,Get Token,200,OK,Thread Group 1-11,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,256,0,0
1672122611951,998,Get an other user,404,Not Found,Thread Group 1-8,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,998,0,0
1672122611951,1048,Get user,200,OK,Thread Group 1-17,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48971,1048,0,0
1672122612616,476,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,475,0,0
1672122613001,484,Authorisation User,200,OK,Thread Group 1-17,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,484,0,0
1672122612541,1027,Get an other user,404,Not Found,Thread Group 1-19,text,false,,1011,1102,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1026,0,0
1672122612800,1024,New user,201,Created,Thread Group 1-11,text,true,,1138,1266,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1024,0,0
1672122613487,469,Authorisation User,200,OK,Thread Group 1-12,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,469,0,0
1672122613827,680,Authorisation User,200,OK,Thread Group 1-11,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,680,0,0
1672122613487,1268,Get an other user,404,Not Found,Thread Group 1-15,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1268,0,0
1672122613827,1030,Get user,200,OK,Thread Group 1-1,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48970,1030,0,0
1672122614510,540,Authorisation User,200,OK,Thread Group 1-16,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,540,0,0
1672122614510,540,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,540,0,0
1672122614757,578,Authorisation User,200,OK,Thread Group 1-15,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,578,0,0
1672122614860,475,Authorisation User,200,OK,Thread Group 1-1,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,475,0,0
1672122614510,1065,Get user,200,OK,Thread Group 1-11,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,1065,0,0
1672122615052,997,Get user,200,OK,Thread Group 1-2,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48979,997,0,0
1672122615337,718,Get an other user,404,Not Found,Thread Group 1-15,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,718,0,0
1672122615806,550,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,550,0,0
1672122616051,510,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,510,0,0
1672122615806,979,Get user,200,OK,Thread Group 1-4,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,979,0,0
1672122615578,1422,Get an other user,404,Not Found,Thread Group 1-11,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1422,0,0
1672122616787,486,Get Token,200,OK,Thread Group 1-4,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,485,0,0
1672122616359,1033,Get an other user,404,Not Found,Thread Group 1-8,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1032,0,0
1672122617002,537,Authorisation User,200,OK,Thread Group 1-11,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,537,0,0
1672122616563,977,Get user,200,OK,Thread Group 1-2,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,977,0,0
1672122617521,576,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,576,0,0
1672122617276,1123,New user,201,Created,Thread Group 1-4,text,true,,1141,1269,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1123,0,0
1672122618401,519,Authorisation User,200,OK,Thread Group 1-4,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,519,0,0
1672122617864,1218,Get user,200,OK,Thread Group 1-14,text,true,,1159,1106,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,1218,0,0
1672122617864,1354,Get user,200,OK,Thread Group 1-3,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48977,1354,0,0
1672122618099,1126,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,1126,0,0
1672122618401,824,Get user,200,OK,Thread Group 1-10,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48973,824,0,0
1672122618815,646,Authorisation User,200,OK,Thread Group 1-20,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,646,0,0
1672122619085,555,Authorisation User,200,OK,Thread Group 1-14,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,554,0,0
1672122619223,627,Authorisation User,200,OK,Thread Group 1-3,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,627,0,0
1672122618815,1035,Get user,200,OK,Thread Group 1-6,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48969,1035,0,0
1672122619464,1272,Get user,200,OK,Thread Group 1-20,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,1271,0,0
1672122619642,1095,Get user,200,OK,Thread Group 1-14,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,1095,0,0
1672122619852,1138,Get user,200,OK,Thread Group 1-3,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48969,1138,0,0
1672122620732,558,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,558,0,0
1672122620732,558,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,558,0,0
1672122620732,558,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,558,0,0
1672122620993,298,Get Token,200,OK,Thread Group 1-3,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,298,0,0
1672122620732,1000,Get user,200,OK,Thread Group 1-11,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48979,1000,0,0
1672122621728,526,Authorisation User,200,OK,Thread Group 1-7,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,526,0,0
1672122621292,1108,Get user,200,OK,Thread Group 1-8,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,1108,0,0
1672122621292,1108,Get an other user,404,Not Found,Thread Group 1-2,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1108,0,0
1672122621728,1001,Get user,200,OK,Thread Group 1-4,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,1001,0,0
1672122622242,602,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,602,0,0
1672122622242,611,Authorisation User,200,OK,Thread Group 1-10,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,611,0,0
1672122622401,468,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,467,0,0
1672122622855,766,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48971,766,0,0
1672122622731,1357,Get an other user,404,Not Found,Thread Group 1-4,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1357,0,0
1672122623622,548,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,548,0,0
1672122623336,1107,Get user,200,OK,Thread Group 1-16,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48970,1107,0,0
1672122624091,588,Authorisation User,200,OK,Thread Group 1-4,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,588,0,0
1672122623336,1343,Get an other user,404,Not Found,Thread Group 1-20,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1343,0,0
1672122623622,1243,Get user,200,OK,Thread Group 1-1,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48975,1243,0,0
1672122624445,612,Authorisation User,200,OK,Thread Group 1-16,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,612,0,0
1672122624681,705,Authorisation User,200,OK,Thread Group 1-20,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,705,0,0
1672122624867,520,Authorisation User,200,OK,Thread Group 1-1,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,519,0,0
1672122625051,489,Authorisation User,200,OK,Thread Group 1-19,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,489,0,0
1672122624445,1254,Get user,200,OK,Thread Group 1-9,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,1254,0,0
1672122625703,508,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,508,0,0
1672122625389,1100,Get user,200,OK,Thread Group 1-20,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48981,1100,0,0
1672122625542,952,Get user,200,OK,Thread Group 1-19,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48973,952,0,0
1672122626213,281,Get Token,200,OK,Thread Group 1-9,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,281,0,0
1672122626066,579,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,579,0,0
1672122626491,530,Authorisation User,200,OK,Thread Group 1-20,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,530,0,0
1672122626626,519,Authorisation User,200,OK,Thread Group 1-5,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,519,0,0
1672122627023,2543,Get user,200,OK,Thread Group 1-20,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48971,2543,0,0
1672122627451,2115,Get user,200,OK,Thread Group 1-17,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,2115,0,0
1672122627451,2177,New user,201,Created,Thread Group 1-3,text,true,,1126,1246,20,20,http://test-api.d6.dev.devcaz.com/v2/players,2177,0,0
1672122628794,1846,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1846,0,0
1672122628262,2567,Get an other user,404,Not Found,Thread Group 1-16,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,2567,0,0
1672122628060,2769,Get user,200,OK,Thread Group 1-7,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48977,2769,0,0
1672122628794,2077,Get user,200,OK,Thread Group 1-1,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,2077,0,0
1672122629278,1640,Get an other user,404,Not Found,Thread Group 1-10,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1640,0,0
1672122629278,1641,Get user,200,OK,Thread Group 1-8,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,1641,0,0
1672122629568,1449,Authorisation User,200,OK,Thread Group 1-17,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1449,0,0
1672122630028,989,Authorisation User,200,OK,Thread Group 1-15,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,989,0,0
1672122629630,1400,Authorisation User,200,OK,Thread Group 1-3,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1400,0,0
1672122630831,521,Authorisation User,200,OK,Thread Group 1-7,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,521,0,0
